,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.85,0.54,0.46,0.32,0.36,0.46,1.0
encog-java.csv,0.27,0.07,0.0,0.05,0.11,0.48,0.08
h2database.csv,0.24,0.25,0.06,0.29,0.02,0.27,0.08
haphazard.csv,0.22,0.27,0.5,0.56,0.21,0.23,0.23
jaql.csv,0.57,0.34,0.27,0.22,0.24,0.44,0.0
raven-monitoring.csv,0.5,0.47,0.25,0.27,0.22,0.48,0.0
v8.csv,0.27,0.34,0.85,0.78,0.95,0.63,0.15
