,recall,precision,pf,pci_20,ifa,wins
ambulant.csv,0.605,0.485,0.58,0.56,1.0,11
apertium.csv,0.335,0.51,0.26,0.535,1.5,16
beast-mcmc.csv,0.81,0.45499999999999996,0.73,0.405,1.0,5
bigdata.csv,0.46499999999999997,0.475,0.345,0.535,0.0,15
cuberok.csv,0.515,0.48,0.44999999999999996,0.54,1.0,12
exist.csv,0.835,0.44999999999999996,0.77,0.39,1.0,4
icescrum.csv,0.395,0.52,0.21,0.575,1.0,17
jbasic.csv,0.73,0.39,0.695,0.42,0.5,2
jgnash.csv,0.6,0.445,0.435,0.41,1.0,9
jrefactory.csv,0.45499999999999996,0.4,0.53,0.535,1.0,3
jsecurity.csv,0.26,0.5,0.18,0.725,1.0,18
libopenmetaverse.csv,0.98,0.38,0.98,0.405,1.5,1
mobicents.csv,0.705,0.44,0.5700000000000001,0.42,1.0,7
mp-rechnungs-und-kundenverwaltung.csv,0.365,0.54,0.25,0.64,1.0,19
opendvr.csv,0.64,0.455,0.39,0.45999999999999996,1.0,14
openefm.csv,0.765,0.45499999999999996,0.745,0.46499999999999997,1.0,6
sidekar.csv,0.0,0.0,0.0,0.0,85.0,0
wheat.csv,0.655,0.45999999999999996,0.595,0.475,1.5,8
wsmt.csv,0.08,0.355,0.12,0.87,2.0,13
yarp0.csv,0.545,0.475,0.485,0.55,1.5,10
