,f1,g,recall,precision,pf,wins
ambulant.csv,0.505,0.52,0.605,0.485,0.58,12
apertium.csv,0.385,0.37,0.335,0.51,0.26,5
beast-mcmc.csv,0.57,0.55,0.81,0.45499999999999996,0.73,17
bigdata.csv,0.41500000000000004,0.43,0.46499999999999997,0.475,0.345,8
cuberok.csv,0.44,0.435,0.515,0.48,0.44999999999999996,6
exist.csv,0.57,0.5,0.835,0.44999999999999996,0.77,15
icescrum.csv,0.445,0.43,0.395,0.52,0.21,14
jbasic.csv,0.485,0.525,0.73,0.39,0.695,7
jgnash.csv,0.48,0.54,0.6,0.445,0.435,16
jrefactory.csv,0.38,0.42,0.45499999999999996,0.4,0.53,3
jsecurity.csv,0.305,0.295,0.26,0.5,0.18,4
libopenmetaverse.csv,0.515,0.09,0.98,0.38,0.98,2
mobicents.csv,0.55,0.605,0.705,0.44,0.5700000000000001,18
mp-rechnungs-und-kundenverwaltung.csv,0.42,0.41,0.365,0.54,0.25,9
opendvr.csv,0.535,0.5549999999999999,0.64,0.455,0.39,19
openefm.csv,0.505,0.51,0.765,0.45499999999999996,0.745,10
sidekar.csv,0.0,0.0,0.0,0.0,0.0,0
wheat.csv,0.515,0.545,0.655,0.45999999999999996,0.595,13
wsmt.csv,0.11499999999999999,0.1,0.08,0.355,0.12,1
yarp0.csv,0.49,0.5,0.545,0.475,0.485,11
