,opentibia.csv,x-ray-mule.csv,jython.csv,unbvision.csv,galaxium.csv,power-architect.csv,ondex.csv,fleet-simulator.csv,ninject.csv
fleet-simulator.csv,0.92,1.0,1.0,1.0,0.93,1.0,0.97,0.0,0.95
galaxium.csv,0.0,0.05,0.71,0.0,0.0,0.07,0.12,0.0,0.02
jython.csv,0.42,0.35,0.01,0.44,0.23,0.64,0.3,0.88,0.38
ninject.csv,0.0,0.05,0.79,0.04,0.03,0.0,0.07,0.0,0.0
ondex.csv,0.17,0.0,0.11,0.01,0.08,0.36,0.01,0.12,0.2
opentibia.csv,0.0,1.0,0.99,0.74,0.54,0.86,0.7,0.12,0.27
power-architect.csv,0.92,0.45,1.0,0.64,0.87,0.0,0.83,1.0,0.84
unbvision.csv,0.67,0.5,0.93,0.0,0.39,0.07,0.45,0.0,0.25
x-ray-mule.csv,0.17,0.0,0.01,0.53,0.25,0.14,0.29,0.0,0.36
