,olap-navigator.csv,sepgsql.csv,phonon-vlc-mplayer.csv,arcallians.csv,gretl.csv,fceugc.csv,unflobtactical.csv,autat.csv,jasperreports.csv,fido.csv,passwordsafe.csv,moast.csv,biopax.csv,exl.csv,ng4j.csv,jmule.csv
arcallians.csv,1.0,28.0,2.0,0.0,4.0,0.0,0.0,8.0,151.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0
autat.csv,0.0,50.0,4.0,0.0,0.0,63.0,1.0,0.0,74.0,4.0,0.0,7.0,0.0,1.0,4.0,1.0
biopax.csv,0.0,26.0,15.0,0.0,1.0,5.0,3.0,4.0,67.0,16.0,0.0,0.0,0.0,0.0,9.0,1.0
exl.csv,0.0,8.0,1.0,0.0,0.0,7.0,3.0,10.0,122.0,9.0,1.0,0.0,1.0,0.0,3.0,2.0
fceugc.csv,0.0,1.0,7.0,2.0,173.0,0.0,4.0,5.0,136.0,106.0,0.0,0.0,0.0,0.0,1.0,52.0
fido.csv,87.0,584.0,256.0,83.0,173.0,63.0,60.0,83.0,502.0,0.0,158.0,257.0,0.0,53.0,78.0,52.0
gretl.csv,0.0,87.0,13.0,0.0,0.0,0.0,0.0,5.0,363.0,21.0,1.0,2.0,1.0,1.0,1.0,7.0
jasperreports.csv,0.0,7.0,0.0,1.0,1.0,63.0,0.0,2.0,0.0,59.0,0.0,257.0,2.0,53.0,1.0,52.0
jmule.csv,0.0,16.0,3.0,0.0,2.0,0.0,1.0,6.0,85.0,10.0,0.0,0.0,1.0,1.0,6.0,0.0
moast.csv,0.0,7.0,0.0,1.0,0.0,0.0,2.0,83.0,84.0,106.0,158.0,0.0,1.0,0.0,1.0,52.0
ng4j.csv,0.0,21.0,4.0,0.0,3.0,0.0,0.0,1.0,56.0,106.0,0.0,0.0,1.0,3.0,0.0,3.0
olap-navigator.csv,0.0,23.0,24.0,0.0,0.0,1.0,0.0,8.0,100.0,13.0,0.0,2.0,1.0,0.0,15.0,6.0
passwordsafe.csv,0.0,7.0,4.0,0.0,1.0,4.0,4.0,8.0,122.0,8.0,0.0,0.0,1.0,0.0,18.0,5.0
phonon-vlc-mplayer.csv,1.0,17.0,0.0,0.0,2.0,0.0,0.0,11.0,347.0,50.0,0.0,2.0,1.0,1.0,0.0,0.0
sepgsql.csv,0.0,0.0,16.0,0.0,2.0,0.0,0.0,12.0,189.0,106.0,0.0,5.0,1.0,4.0,0.0,5.0
unflobtactical.csv,1.0,8.0,28.0,0.0,0.0,0.0,0.0,1.0,168.0,21.0,2.0,2.0,0.0,1.0,7.0,2.0
