,plearn.csv,pclasses.csv,re2c.csv,tzod.csv,psrchive.csv,liferea.csv,atlc.csv,theresa.csv,aubit4gl.csv,pfaedit.csv,opensim4opencog.csv,jmol.csv,yaprm.csv,tktoolkit.csv,moving-pictures.csv,miranda-icq.csv,ipfilter.csv,zemljanka.csv,rockbox.csv
atlc.csv,0.73,0.55,0.5,0.37,0.57,0.85,0.88,0.67,0.57,0.5,0.74,0.54,0.41,0.74,0.29,0.71,0.48,0.42,0.79
aubit4gl.csv,0.08,0.18,0.5,0.07,0.21,0.0,0.0,0.0,0.65,0.22,0.04,0.23,0.3,0.09,0.04,0.02,0.04,0.02,0.11
ipfilter.csv,0.92,0.82,0.83,0.56,0.71,0.85,0.59,1.0,0.89,0.94,0.87,0.82,0.73,0.96,0.75,0.85,0.98,0.77,0.63
jmol.csv,0.81,0.36,1.0,0.81,0.79,0.54,0.66,1.0,0.72,1.0,0.65,0.73,1.0,0.7,0.86,1.0,1.0,0.76,0.68
liferea.csv,0.8,0.91,0.33,0.56,0.71,0.77,0.29,1.0,0.35,0.43,0.52,0.6,0.57,0.35,0.29,0.54,0.5,0.39,0.26
miranda-icq.csv,0.64,0.73,0.33,0.59,0.86,1.0,1.0,1.0,0.02,0.19,0.87,0.22,0.59,0.09,0.64,0.58,0.48,0.05,0.42
moving-pictures.csv,0.51,0.27,0.33,0.7,0.64,0.31,0.0,1.0,0.35,0.87,0.17,0.44,0.62,0.17,0.64,0.33,0.48,0.09,0.74
opensim4opencog.csv,0.58,0.73,0.33,0.7,0.64,0.85,0.41,1.0,0.81,0.94,0.57,0.75,0.78,0.61,0.57,0.6,0.5,0.59,0.53
pclasses.csv,0.56,0.82,0.17,0.48,0.14,0.08,0.0,0.0,0.04,0.15,0.52,0.21,0.08,0.04,0.36,0.0,0.04,0.01,0.79
pfaedit.csv,0.44,0.0,0.5,0.44,0.5,0.38,0.0,0.67,0.67,0.78,0.26,0.71,0.84,0.22,0.21,0.02,0.09,0.08,0.32
plearn.csv,0.63,0.45,0.67,0.11,0.43,0.38,0.32,0.33,0.17,0.11,0.43,0.48,0.62,0.0,0.29,0.15,0.61,0.18,0.16
psrchive.csv,0.59,0.18,0.67,0.3,0.71,0.69,0.95,0.33,0.87,0.5,0.52,0.12,0.54,0.74,0.5,0.9,0.61,0.7,0.16
re2c.csv,0.34,0.18,1.0,0.48,0.5,0.38,0.34,0.33,0.41,0.2,0.35,0.16,0.38,0.0,0.64,0.29,0.3,0.43,0.21
rockbox.csv,0.31,0.18,0.0,0.78,0.57,0.38,0.0,1.0,0.59,0.65,0.09,0.59,0.57,0.43,0.32,0.35,0.17,0.27,0.79
theresa.csv,0.68,0.18,0.33,0.67,0.64,0.46,0.32,1.0,0.54,0.74,0.22,0.51,0.46,0.7,0.39,0.37,0.48,0.46,0.37
tktoolkit.csv,0.41,0.36,0.83,0.81,0.71,0.69,0.37,0.67,0.76,0.91,0.7,0.9,0.51,0.48,0.93,0.92,0.96,0.83,0.95
tzod.csv,0.71,0.55,0.17,0.63,0.64,0.85,0.71,0.67,0.63,0.59,0.57,0.78,0.59,0.83,0.11,0.6,0.61,0.63,0.21
yaprm.csv,0.69,0.45,0.33,0.44,0.5,0.08,0.0,0.67,0.46,0.28,0.3,0.36,0.68,0.43,0.18,0.08,0.11,0.24,0.32
zemljanka.csv,0.93,0.91,1.0,0.78,0.86,0.69,0.88,1.0,0.93,0.89,1.0,0.79,0.95,0.74,0.79,0.58,0.61,0.79,0.74
