,heekscad.csv,gamestone.csv,xcsoar.csv,igarden.csv,gbif-providertoolkit.csv,piccolo2d.csv,levent.csv,jstock.csv,pnotepad.csv,trinitycore.csv,geochat.csv,plearn.csv,awemud.csv,tzod.csv,psrchive.csv,liferea.csv,kwave.csv,firebreath.csv,qcad2.csv,customwars.csv,irplus.csv,wxcode.csv,xinity.csv,xmoto.csv,gss.csv,octave.csv,zildo.csv,customsagetv.csv,alleg.csv,ctrlr.csv,xfce.csv,glas.csv,xcf.csv,tango-cs.csv,olsrd.csv,silvertree.csv,freewrl.csv,adaptagrams.csv,go.csv,bibedt.csv,moving-pictures.csv,libmesh.csv,glelite.csv,fulguro.csv
xcf.csv,0.71,0.26,0.68,0.43,0.28,0.19,0.8,0.54,0.74,0.4,0.05,0.46,0.58,0.57,0.32,0.49,0.24,0.49,0.56,0.22,0.46,0.3,0.61,0.71,0.39,0.36,0.67,0.83,0.63,0.3,0.59,0.63,0.76,0.53,0.79,0.42,0.67,0.69,0.63,0.39,0.52,0.49,0.56,0.25
