,jajuk.csv,autoopencas.csv,decidr.csv,columba.csv
autoopencas.csv,3.0,0.0,0.0,4.0
columba.csv,12.0,8.0,2.0,0.0
decidr.csv,0.0,5.0,0.0,5.0
jajuk.csv,0.0,7.0,4.0,1.0
