,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.65,0.61,0.0,0.56,0.05,0.51,0.28,0.73,0.6
jicarilla.csv,0.0,0.0,0.86,0.0,0.0,0.0,0.04,0.47,0.05
optalgtoolkit.csv,0.73,0.54,0.51,0.67,0.17,0.68,0.55,0.0,0.5
oscarmcmaster.csv,0.63,0.54,0.14,0.65,0.32,0.45,0.19,0.55,0.5
ossim.csv,0.32,0.19,0.21,0.78,0.0,0.51,0.54,0.31,0.29
projectts.csv,0.65,0.46,0.07,0.63,0.52,0.38,0.48,0.11,0.56
sabbu.csv,0.73,0.52,0.04,0.6,0.65,0.06,0.49,0.17,0.56
vxl.csv,0.56,0.38,0.66,0.42,0.32,0.3,0.57,0.57,0.45
zact.csv,0.46,0.22,0.72,0.67,0.81,0.37,0.61,0.22,0.42
