,reactos-mirror.csv,critterding.csv,etics.csv,badtrinity-zero.csv,mcore3d.csv,xbplayer.csv,kvs.csv,ogrehg.csv,genecys.csv,monetdb.csv,projecteqemu.csv,modplug.csv,kftpgrabber.csv,netatalk.csv,fmri-dmt.csv,bibletime.csv,passwordsafe.csv,xmoto.csv,genoviz.csv,miranda.csv
badtrinity-zero.csv,0.99,0.57,0.5,0.56,0.63,0.83,0.48,0.57,0.37,0.48,0.44,0.44,0.53,0.57,0.75,0.42,0.53,0.56,0.43,0.43
bibletime.csv,0.55,0.47,0.44,0.42,0.41,0.41,0.41,0.47,0.43,0.41,0.36,0.37,0.41,0.39,0.32,0.39,0.43,0.52,0.34,0.34
critterding.csv,0.62,0.62,0.48,0.57,0.55,0.49,0.41,0.56,0.42,0.54,0.4,0.44,0.49,0.71,0.39,0.44,0.46,0.51,0.44,0.41
etics.csv,0.75,0.75,0.69,0.48,0.53,0.79,0.41,0.47,0.31,0.49,0.36,0.54,0.48,0.7,0.55,0.38,0.41,0.52,0.42,0.34
fmri-dmt.csv,0.89,0.0,0.67,0.0,0.8,0.67,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.64,0.95
genecys.csv,0.41,0.43,0.39,0.43,0.4,0.4,0.43,0.46,0.45,0.38,0.4,0.41,0.42,0.42,0.31,0.37,0.42,0.44,0.32,0.34
genoviz.csv,0.0,0.0,0.5,0.0,0.75,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.8,0.0
kftpgrabber.csv,0.62,0.48,0.64,0.66,0.62,0.57,0.77,0.58,0.37,0.65,0.53,0.78,0.53,0.51,0.38,0.65,0.76,0.58,0.34,0.49
kvs.csv,0.53,0.64,0.79,0.79,0.94,0.61,0.84,0.75,0.64,0.72,0.54,0.48,0.89,0.8,0.89,0.91,0.95,0.79,0.73,0.81
mcore3d.csv,0.46,0.49,0.64,0.56,0.46,0.42,0.49,0.47,0.46,0.43,0.42,0.43,0.45,0.48,0.35,0.45,0.58,0.47,0.37,0.4
miranda.csv,0.54,0.61,0.67,0.56,0.76,0.45,0.7,0.52,0.35,0.43,0.45,0.5,0.51,0.48,0.67,0.5,0.48,0.5,0.62,0.41
modplug.csv,0.42,0.47,0.44,0.46,0.44,0.41,0.36,0.49,0.41,0.39,0.38,0.43,0.43,0.38,0.35,0.4,0.47,0.43,0.37,0.35
monetdb.csv,0.56,0.67,0.57,0.62,0.72,0.7,0.84,0.69,0.45,0.57,0.51,0.48,0.6,0.9,0.65,0.89,0.74,0.68,0.42,0.49
netatalk.csv,0.94,0.83,0.75,0.9,0.95,0.87,0.93,0.82,0.38,0.65,0.62,0.83,0.61,0.69,0.73,0.85,0.77,0.69,0.5,0.6
ogrehg.csv,0.67,0.52,0.5,0.7,0.67,0.44,0.94,0.66,0.42,0.45,0.5,0.44,0.54,0.56,0.91,0.47,0.67,0.65,0.37,0.43
passwordsafe.csv,0.57,0.5,0.65,0.54,0.55,0.45,0.52,0.56,0.38,0.49,0.39,0.62,0.52,0.54,0.46,0.46,0.62,0.48,0.43,0.44
projecteqemu.csv,0.99,0.86,0.71,0.69,0.6,0.77,0.88,0.81,0.44,0.76,0.58,0.5,0.6,0.88,0.92,0.64,0.89,0.75,0.36,0.55
reactos-mirror.csv,0.64,0.51,0.41,0.52,0.44,0.57,0.45,0.49,0.47,0.39,0.4,0.41,0.47,0.64,0.33,0.41,0.51,0.51,0.43,0.36
xbplayer.csv,0.97,0.64,0.83,0.85,0.95,0.63,0.9,0.63,0.82,0.94,0.73,0.54,0.55,0.75,0.73,0.85,0.94,0.88,0.4,0.56
xmoto.csv,0.4,0.47,0.44,0.52,0.49,0.42,0.78,0.47,0.32,0.39,0.47,0.41,0.42,0.58,0.37,0.53,0.62,0.54,0.34,0.35
