,opentibia.csv,x-ray-mule.csv,jython.csv,unbvision.csv,galaxium.csv,power-architect.csv,ondex.csv,fleet-simulator.csv,ninject.csv
fleet-simulator.csv,0.47,0.31,0.0,0.0,0.72,0.0,0.05,0.98,0.59
galaxium.csv,0.49,0.35,0.29,0.61,0.76,0.45,0.51,0.81,0.61
jython.csv,0.39,0.0,0.86,0.7,0.57,0.38,0.5,0.0,0.39
ninject.csv,0.24,0.23,0.16,0.16,0.52,0.51,0.21,0.27,0.97
ondex.csv,0.38,0.48,0.23,0.48,0.27,0.3,0.58,0.28,0.44
opentibia.csv,0.78,0.34,0.27,0.04,0.47,0.46,0.52,0.0,0.45
power-architect.csv,0.0,0.0,0.0,0.05,0.05,0.81,0.47,0.0,0.56
unbvision.csv,0.47,0.3,0.26,0.76,0.56,0.41,0.63,0.09,0.43
x-ray-mule.csv,0.31,0.8,0.11,0.48,0.32,0.29,0.52,0.23,0.52
