,jmoney.csv,dxengine.csv,jsidplay2.csv,sblim.csv,piccolo2d.csv,jmonkeyengine.csv,e-bio-flow.csv,matrex.csv,reaper3d.csv
dxengine.csv,0.6,0.78,0.68,0.77,0.31,0.06,0.37,0.78,0.62
e-bio-flow.csv,0.2,0.19,0.44,0.5,0.69,0.44,0.67,0.08,0.75
jmoney.csv,0.9,0.74,0.49,0.64,0.85,0.22,0.77,0.16,0.62
jmonkeyengine.csv,0.2,0.89,0.29,0.86,0.23,0.61,0.53,0.08,0.75
jsidplay2.csv,0.85,0.26,0.8,0.27,0.92,0.56,0.6,0.68,0.5
matrex.csv,0.7,0.3,0.36,0.68,0.31,0.11,0.37,0.82,0.0
piccolo2d.csv,0.5,0.44,0.37,0.68,0.85,0.39,0.67,0.85,0.38
reaper3d.csv,0.7,0.37,0.51,0.68,0.15,0.17,0.37,0.33,0.75
sblim.csv,0.45,0.85,0.14,0.86,0.46,0.22,0.47,0.04,0.0
