,jahshakafx.csv,unladen-swallow.csv,plee-the-bear.csv,reaper-ecad.csv,nullc.csv,ns-3.csv,novembre.csv,emeraldemu.csv,open-beos.csv,maya-work-in-progress.csv,cornerstone.csv,unimrcp.csv,planeshift.csv,grafx2.csv,sbml.csv,kindb.csv,pixel-commandos.csv
cornerstone.csv,9.0,1.0,13.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,3.0
emeraldemu.csv,53.0,34.0,93.0,64.0,0.0,3.0,1.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
grafx2.csv,57.0,1.0,37.0,64.0,0.0,0.0,3.0,0.0,7.0,6.0,1.0,9.0,0.0,1.0,0.0,2.0,5.0
jahshakafx.csv,3.0,13.0,4.0,0.0,0.0,4.0,1.0,11.0,4.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,7.0
kindb.csv,3.0,14.0,58.0,13.0,0.0,4.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0
maya-work-in-progress.csv,55.0,3.0,113.0,2.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,39.0
novembre.csv,7.0,0.0,8.0,16.0,0.0,2.0,0.0,20.0,21.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0
ns-3.csv,51.0,12.0,14.0,12.0,0.0,2.0,3.0,2.0,2.0,11.0,0.0,13.0,1.0,2.0,8.0,2.0,58.0
nullc.csv,58.0,3.0,57.0,72.0,0.0,0.0,2.0,1.0,11.0,1.0,0.0,5.0,2.0,2.0,1.0,2.0,11.0
open-beos.csv,8.0,2.0,60.0,24.0,0.0,3.0,3.0,32.0,2.0,1.0,1.0,9.0,1.0,2.0,0.0,2.0,23.0
pixel-commandos.csv,1.0,0.0,21.0,36.0,0.0,0.0,2.0,13.0,3.0,1.0,1.0,100.0,0.0,3.0,2.0,2.0,0.0
planeshift.csv,104.0,3.0,51.0,79.0,0.0,0.0,6.0,2.0,5.0,0.0,4.0,20.0,2.0,0.0,1.0,2.0,34.0
plee-the-bear.csv,0.0,2.0,8.0,4.0,1.0,0.0,1.0,17.0,3.0,0.0,3.0,10.0,1.0,1.0,2.0,2.0,9.0
reaper-ecad.csv,3.0,5.0,24.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,100.0,0.0,80.0,0.0,0.0,0.0
sbml.csv,1.0,11.0,71.0,30.0,0.0,0.0,1.0,3.0,6.0,12.0,1.0,9.0,0.0,2.0,0.0,4.0,10.0
unimrcp.csv,6.0,0.0,105.0,20.0,0.0,0.0,2.0,14.0,7.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,10.0
unladen-swallow.csv,1.0,1.0,13.0,5.0,0.0,3.0,6.0,4.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,15.0
