,ktc.csv,elmo.csv,neoengine.csv,jajuk.csv,zorannt.csv,vapor.csv,zscreen.csv,bacula.csv,rosegarden.csv,nicepress.csv,decidr.csv,gpac.csv,sylpheed-claws.csv,smarttag.csv,xemeiah.csv,omseek.csv,sigil.csv,img-browse-sort.csv,tango-cs.csv,nativeclient.csv
bacula.csv,4.0,4.0,2.0,8.0,26.0,1.0,0.0,0.0,7.0,11.0,0.0,0.0,3.0,10.0,1.0,33.0,3.0,3.0,0.0,0.0
decidr.csv,3.0,4.0,0.0,2.0,12.0,1.0,0.0,0.0,13.0,6.0,0.0,0.0,1.0,1.0,3.0,13.0,2.0,4.0,0.0,1.0
elmo.csv,1.0,0.0,297.0,262.0,158.0,95.0,0.0,1.0,3.0,104.0,4.0,102.0,0.0,52.0,0.0,11.0,88.0,50.0,0.0,1.0
gpac.csv,2.0,27.0,2.0,17.0,15.0,14.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,11.0,1.0,10.0,2.0,1.0,0.0,0.0
img-browse-sort.csv,6.0,9.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0
jajuk.csv,0.0,3.0,2.0,0.0,6.0,2.0,2.0,1.0,6.0,13.0,0.0,0.0,2.0,0.0,1.0,34.0,8.0,0.0,0.0,0.0
ktc.csv,0.0,71.0,6.0,0.0,12.0,2.0,0.0,1.0,2.0,4.0,0.0,0.0,3.0,1.0,1.0,14.0,0.0,1.0,0.0,2.0
nativeclient.csv,7.0,71.0,6.0,0.0,33.0,2.0,0.0,6.0,0.0,7.0,0.0,0.0,7.0,0.0,1.0,40.0,4.0,0.0,6.0,0.0
neoengine.csv,3.0,8.0,0.0,3.0,4.0,1.0,0.0,5.0,8.0,4.0,0.0,0.0,1.0,9.0,1.0,34.0,4.0,1.0,0.0,0.0
nicepress.csv,8.0,71.0,3.0,1.0,8.0,10.0,0.0,7.0,5.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
omseek.csv,6.0,1.0,0.0,0.0,158.0,7.0,0.0,0.0,7.0,4.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0
rosegarden.csv,3.0,71.0,3.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,6.0,4.0,0.0,11.0,0.0,4.0,0.0,1.0
sigil.csv,11.0,7.0,1.0,1.0,18.0,8.0,0.0,3.0,16.0,1.0,2.0,4.0,1.0,3.0,1.0,14.0,0.0,4.0,0.0,1.0
smarttag.csv,13.0,71.0,1.0,6.0,10.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,28.0,0.0,50.0,0.0,0.0
sylpheed-claws.csv,7.0,4.0,5.0,0.0,6.0,6.0,0.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,0.0
tango-cs.csv,8.0,3.0,4.0,13.0,3.0,0.0,3.0,147.0,3.0,19.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,8.0,0.0,0.0
vapor.csv,4.0,71.0,5.0,1.0,2.0,0.0,0.0,3.0,7.0,2.0,5.0,102.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,3.0
xemeiah.csv,2.0,11.0,2.0,2.0,11.0,1.0,0.0,1.0,4.0,2.0,1.0,0.0,3.0,5.0,0.0,17.0,0.0,0.0,0.0,0.0
zorannt.csv,5.0,12.0,0.0,3.0,0.0,6.0,0.0,2.0,1.0,9.0,0.0,0.0,1.0,5.0,1.0,34.0,0.0,2.0,0.0,0.0
zscreen.csv,3.0,8.0,2.0,9.0,7.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,3.0,1.0,63.0,6.0,0.0,0.0,0.0
