,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.34,0.52,0.44,0.72
jajuk.csv,0.77,0.83,0.64,0.84
vapor.csv,0.85,1.0,0.56,0.65
zorannt.csv,0.54,0.65,0.48,0.36
