,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
empserver.csv,0.38,0.17,0.54,0.51,0.97,0.75,0.5,0.63
enlightenment.csv,0.51,0.28,0.76,0.96,0.53,0.25,0.46,0.47
ffigo.csv,0.65,0.97,0.7,0.77,0.92,0.38,0.96,0.82
ildjit.csv,0.1,0.93,0.07,0.05,0.11,0.0,0.08,0.0
jfreereport.csv,0.45,0.66,0.89,0.51,0.44,0.88,0.47,0.5
psycle.csv,0.99,0.86,0.92,0.71,0.81,0.88,0.66,0.68
wikipediardware.csv,0.69,0.83,0.89,0.77,0.86,1.0,0.8,0.97
wxjs.csv,0.0,0.0,0.0,0.01,0.0,0.88,0.0,0.0
