,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.73,0.63,0.66,0.63,0.64,0.56,0.03,0.21
decidr.csv,0.79,0.71,0.71,0.63,0.77,0.73,0.04,0.22
exist.csv,0.5,0.72,0.57,0.6,0.66,0.77,0.03,0.25
ivatamasks.csv,0.78,0.67,0.59,0.54,0.65,0.54,0.06,0.23
libopenmetaverse.csv,0.81,0.76,0.64,0.65,0.72,0.5,0.0,0.15
mule.csv,0.36,0.68,0.17,0.54,0.19,0.41,0.0,0.24
runuomondains.csv,0.7,0.57,0.15,0.29,0.7,0.58,0.0,0.48
