,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.65,0.59,0.58,0.89,0.54,0.59,1.0,1.0
decidr.csv,0.81,0.71,0.87,0.92,0.74,0.99,1.0,1.0
exist.csv,0.36,0.81,0.63,0.78,0.6,0.76,1.0,1.0
ivatamasks.csv,0.73,0.62,0.47,0.53,0.58,0.51,1.0,0.88
libopenmetaverse.csv,1.0,1.0,0.83,0.61,1.0,0.46,0.0,0.25
mule.csv,0.22,0.65,0.1,0.58,0.11,0.29,0.0,1.0
runuomondains.csv,0.62,0.46,0.08,0.19,0.71,0.53,0.0,0.75
