,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.28,0.43,0.23,0.94,0.2,0.67,0.98,1.0
decidr.csv,0.51,0.46,0.71,1.0,0.24,0.98,0.76,0.98
exist.csv,0.13,0.65,0.75,0.86,0.27,0.28,0.98,0.81
ivatamasks.csv,0.3,0.34,0.15,0.46,0.28,0.49,0.53,0.78
libopenmetaverse.csv,1.0,1.0,0.96,0.29,1.0,0.49,0.78,0.27
mule.csv,0.04,0.41,0.08,0.6,0.05,0.15,0.14,0.88
runuomondains.csv,0.32,0.26,0.06,0.17,0.41,0.4,0.03,0.19
