,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,2.0,1.0,1.0,1.0,0.0,12.0,17.0,7.0
decidr.csv,0.0,3.0,1.0,1.0,1.0,10.0,12.0,7.0
exist.csv,4.0,0.0,0.0,4.0,1.0,0.0,16.0,7.0
ivatamasks.csv,0.0,1.0,3.0,0.0,5.0,3.0,7.0,7.0
libopenmetaverse.csv,2.0,0.0,0.0,0.0,0.0,4.0,59.0,14.0
mule.csv,1.0,0.0,0.0,1.0,3.0,1.0,59.0,6.0
runuomondains.csv,1.0,1.0,2.0,0.0,1.0,1.0,59.0,0.0
