,f1,g,recall,precision,pf,wins
bzbyte.csv,0.33,0.27,0.79,0.38,0.65,3
fido.csv,0.19,0.13,0.11,0.24,0.06,1
fleet-simulator.csv,0.53,0.51,0.86,0.38,0.69,7
fluent-nhibernate.csv,0.37,0.53,0.5,0.48,0.23,9
galaxium.csv,0.59,0.62,0.59,0.68,0.22,12
itext.csv,0.47,0.64,0.8,0.32,0.65,6
mecat.csv,0.1,0.06,0.05,0.33,0.03,0
mediaportal.csv,0.37,0.43,0.38,0.59,0.06,11
ninject.csv,0.51,0.54,0.68,0.38,0.5,8
smartgwt.csv,0.22,0.41,0.4,0.22,0.47,2
sqlpower-library.csv,0.4,0.46,0.76,0.3,0.67,5
stuproa-cims.csv,0.25,0.32,0.28,0.51,0.12,4
uface.csv,0.49,0.59,0.94,0.32,0.67,10
