,recall,precision,pf,pci_20,ifa,wins
atlc.csv,0.74,0.39,0.63,0.49,1.0,5
glelite.csv,0.96,0.45,0.94,0.4,0.0,4
hannosset.csv,0.18,0.25,0.2,0.85,4.0,3
ipfilter.csv,0.82,0.48,0.84,0.47,1.0,6
moving-pictures.csv,0.49,0.58,0.31,0.44,1.0,9
pclasses.csv,0.36,0.43,0.4,0.52,3.0,1
pfaedit.csv,0.42,0.61,0.2,0.51,0.0,12
qcad2.csv,0.33,0.62,0.16,0.83,2.0,13
rockbox.csv,0.27,0.43,0.29,0.55,3.0,2
roller.csv,0.77,0.42,0.71,0.4,6.0,0
theresa.csv,0.26,0.67,0.25,0.5,1.0,11
tzod.csv,0.34,0.56,0.24,0.64,2.0,10
xinity.csv,0.66,0.44,0.67,0.61,1.0,7
zabbix.csv,0.48,0.53,0.37,0.52,1.0,8
