,jlinalg.csv,arianne.csv,playerstage.csv,knowledge.csv,massiv.csv,ultimairis.csv
arianne.csv,0.8,0.7,0.88,0.97,0.75,0.96
jlinalg.csv,0.8,0.62,0.67,0.32,1.0,0.51
knowledge.csv,0.76,0.53,0.84,0.85,0.75,0.3
massiv.csv,0.14,0.09,0.0,0.0,1.0,0.02
playerstage.csv,0.6,0.41,0.72,0.69,0.5,0.72
ultimairis.csv,0.66,0.66,0.83,0.77,1.0,0.66
