,werx.csv,plog4u.csv,fm-classic.csv,openxava.csv,vars-redux.csv,tcvp.csv,jcl.csv
fm-classic.csv,0.06,0.0,1.0,0.0,0.0,0.0,0.0
jcl.csv,0.02,0.0,0.0,0.29,0.05,0.49,1.0
openxava.csv,0.42,0.84,0.62,1.0,0.63,0.25,0.6
tcvp.csv,0.01,0.0,0.0,0.15,0.21,1.0,0.09
vars-redux.csv,0.22,0.0,0.68,0.73,0.97,0.48,0.33
werx.csv,1.0,0.09,0.13,0.61,0.05,0.0,0.09
