,brlcad.csv,jmri.csv,critterding.csv,popeye-chess.csv,alpine.csv,yarp.csv,nabu-library.csv,biodwh.csv
alpine.csv,0.99,0.72,1.0,1.0,0.42,1.0,0.92,0.93
biodwh.csv,0.89,0.76,0.69,0.8,0.69,0.81,0.93,0.25
brlcad.csv,0.49,0.64,0.69,0.39,0.76,0.61,0.89,0.69
critterding.csv,0.72,0.82,0.53,0.64,0.92,0.73,0.88,0.82
jmri.csv,0.96,0.47,0.5,0.66,0.56,0.75,1.09,0.6
nabu-library.csv,0.54,0.8,0.76,0.89,0.83,0.85,0.25,1.03
popeye-chess.csv,0.53,0.6,0.71,0.42,0.51,0.72,0.66,0.71
yarp.csv,1.0,0.71,0.88,0.65,0.83,0.48,0.88,0.73
