,brlcad.csv,jmri.csv,critterding.csv,popeye-chess.csv,alpine.csv,yarp.csv,nabu-library.csv,biodwh.csv
alpine.csv,0.99,0.62,1.0,1.0,0.25,1.0,0.91,0.87
biodwh.csv,0.44,0.13,0.12,0.02,0.19,0.13,0.01,0.18
brlcad.csv,0.43,0.35,0.44,0.18,0.09,0.32,0.87,0.18
critterding.csv,0.52,0.8,0.29,0.61,0.9,0.11,0.77,0.82
jmri.csv,0.22,0.33,0.32,0.05,0.25,0.74,0.65,0.55
nabu-library.csv,0.42,0.4,0.49,0.09,0.81,0.13,0.23,0.23
popeye-chess.csv,0.3,0.5,0.34,0.27,0.45,0.24,0.14,0.25
yarp.csv,0.01,0.38,0.0,0.32,0.04,0.32,0.73,0.3
