,recall,precision,pf,pci_20,ifa,wins
awemud.csv,0.36,0.5,0.25,0.5700000000000001,0.5,14
bullet.csv,0.51,0.615,0.375,0.48,2.0,11
customwars.csv,0.475,0.625,0.28,0.425,1.0,13
dvd-create.csv,0.7,0.49,0.5800000000000001,0.44,1.5,4
gbif-indexingtoolkit.csv,0.525,0.47500000000000003,0.565,0.6,1.5,10
go.csv,0.71,0.46499999999999997,0.595,0.44,1.0,6
growl-for-windows.csv,0.185,0.22999999999999998,0.07,0.335,4.5,0
gss.csv,0.77,0.61,0.665,0.36,1.0,8
kwave.csv,0.845,0.5549999999999999,0.745,0.405,1.0,7
libarchive.csv,0.915,0.55,0.6950000000000001,0.35,0.5,9
linux-ntfs.csv,0.615,0.565,0.39,0.375,2.0,5
lsb.csv,0.64,0.525,0.45499999999999996,0.485,1.0,12
mpgravity.csv,0.935,0.5,0.835,0.385,1.0,3
qcad2.csv,0.575,0.585,0.34,0.6000000000000001,0.5,15
qtwin.csv,0.08,0.24,0.065,0.675,4.0,1
xinity.csv,0.575,0.365,0.69,0.495,2.0,2
