,awemud.csv,go.csv,kwave.csv,lsb.csv,dvd-create.csv,bullet.csv,qcad2.csv,gbif-indexingtoolkit.csv,qtwin.csv,mpgravity.csv,customwars.csv,xinity.csv,gss.csv,linux-ntfs.csv,growl-for-windows.csv,libarchive.csv
awemud.csv,1.0,0.0,4.0,22.0,0.0,0.0,2.0,1.0,111.0,52.0,20.0,0.0,0.0,0.0,0.0,0.0
bullet.csv,2.0,1.0,3.0,3.0,0.0,0.0,3.0,0.0,119.0,52.0,15.0,0.0,0.0,1.0,2.0,3.0
customwars.csv,0.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,223.0,52.0,2.0,0.0,2.0,1.0,0.0,5.0
dvd-create.csv,2.0,3.0,1.0,1.0,0.0,0.0,8.0,4.0,1192.0,52.0,18.0,0.0,0.0,0.0,0.0,5.0
gbif-indexingtoolkit.csv,2.0,1.0,0.0,1.0,0.0,2.0,23.0,0.0,1508.0,52.0,19.0,0.0,2.0,0.0,0.0,5.0
go.csv,2.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,934.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0
growl-for-windows.csv,0.0,123.0,4.0,181.0,91.0,87.0,5.0,1.0,2488.0,52.0,22.0,0.0,0.0,1.0,0.0,0.0
gss.csv,0.0,2.0,2.0,2.0,0.0,1.0,7.0,6.0,936.0,52.0,0.0,1.0,1.0,0.0,0.0,0.0
kwave.csv,1.0,4.0,0.0,1.0,0.0,3.0,10.0,4.0,1178.0,0.0,18.0,0.0,1.0,0.0,0.0,6.0
libarchive.csv,0.0,0.0,0.0,7.0,0.0,0.0,12.0,2.0,772.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0
linux-ntfs.csv,1.0,2.0,4.0,2.0,0.0,0.0,4.0,1.0,90.0,52.0,16.0,0.0,0.0,0.0,5.0,2.0
lsb.csv,1.0,3.0,0.0,0.0,0.0,2.0,4.0,3.0,545.0,52.0,1.0,0.0,0.0,0.0,0.0,5.0
mpgravity.csv,2.0,0.0,3.0,1.0,0.0,0.0,11.0,2.0,2488.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0
qcad2.csv,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,268.0,6.0,8.0,1.0,0.0,0.0,0.0,8.0
qtwin.csv,2.0,123.0,71.0,181.0,91.0,2.0,0.0,5.0,31.0,5.0,1.0,0.0,1.0,3.0,1.0,116.0
xinity.csv,2.0,4.0,0.0,1.0,0.0,2.0,11.0,3.0,1719.0,2.0,9.0,0.0,0.0,0.0,0.0,6.0
