,gtad.csv,wgs-assembler.csv,nh3d.csv,jvcl.csv,kaffeine.csv,sarasvati.csv,blogentis.csv,m-m-m.csv,taokgame.csv,scen-connect.csv,htmlunit.csv,myfaces.csv,jaxlib.csv,anaxagora.csv,ipfire-wall.csv,jasperreports.csv,irplus.csv,smartgwt.csv,poormans.csv,free-evolution.csv
anaxagora.csv,0.0,0.12,0.28,0.37,0.42,0.21,0.33,0.26,0.44,0.0,0.27,0.29,0.0,0.96,0.56,0.49,0.48,0.3,0.4,0.28
blogentis.csv,0.52,0.54,0.05,0.47,0.48,0.44,1.0,0.45,0.58,0.68,0.6,0.38,0.52,0.48,0.44,0.46,0.61,0.69,0.37,0.4
free-evolution.csv,0.5,0.17,0.29,0.33,0.19,0.21,0.48,0.29,0.23,0.0,0.49,0.51,0.57,0.33,0.37,0.63,0.32,0.72,0.53,0.88
gtad.csv,1.0,0.04,0.0,0.15,0.05,0.32,0.25,0.0,0.0,0.89,0.17,0.36,0.0,0.12,0.13,0.18,0.24,0.13,0.07,0.04
htmlunit.csv,0.4,0.24,0.2,0.57,0.63,0.17,0.37,0.21,0.0,0.27,0.96,0.61,0.0,0.12,0.44,0.45,0.32,0.35,0.28,0.42
ipfire-wall.csv,0.54,0.48,0.63,0.57,0.32,0.11,0.59,0.33,0.0,0.0,0.58,0.53,0.52,0.42,0.91,0.86,0.55,0.72,0.3,0.18
irplus.csv,0.54,0.32,0.29,0.47,0.22,0.49,0.2,0.19,0.63,0.99,0.52,0.44,0.51,0.43,0.07,0.63,0.97,0.38,0.49,0.14
jasperreports.csv,0.55,0.04,0.0,0.0,0.02,0.58,0.14,0.07,0.0,0.75,0.17,0.07,0.0,0.0,0.07,0.97,0.38,0.25,0.22,0.04
jaxlib.csv,0.0,0.06,0.0,0.15,0.07,0.11,0.05,0.1,0.12,0.0,0.04,0.07,1.0,0.17,0.2,0.1,0.0,0.24,0.04,0.18
jvcl.csv,0.0,0.16,0.0,0.9,0.0,0.0,0.05,0.02,0.12,0.0,0.0,0.02,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0
kaffeine.csv,0.22,0.24,0.0,0.05,0.98,0.72,0.6,0.42,0.57,0.13,0.69,0.8,0.17,0.6,0.21,0.54,0.62,0.41,0.79,0.17
m-m-m.csv,0.3,0.52,0.05,0.05,0.0,0.37,0.27,1.0,0.37,0.62,0.13,0.13,0.57,0.35,0.75,0.51,0.63,0.05,0.5,0.0
myfaces.csv,0.24,0.0,0.0,0.23,0.0,0.23,0.64,0.52,0.12,0.0,0.47,0.82,0.53,0.48,0.29,0.42,0.09,0.04,0.45,0.27
nh3d.csv,0.55,0.0,1.0,0.29,0.15,0.5,0.29,0.0,0.9,0.95,0.36,0.44,0.0,0.33,0.32,0.47,0.24,0.38,0.49,0.25
poormans.csv,0.97,0.55,0.69,0.53,0.26,0.32,0.43,0.29,0.52,0.96,0.6,0.62,0.0,0.33,0.45,0.84,0.36,0.48,0.95,0.34
sarasvati.csv,0.98,0.1,0.0,0.61,0.07,1.0,0.1,0.12,0.12,0.0,0.35,0.51,0.0,0.23,0.13,0.47,0.14,0.34,0.37,0.11
smartgwt.csv,0.86,0.17,0.0,0.46,0.35,0.48,0.53,0.57,0.58,0.81,0.55,0.58,0.43,0.45,0.67,0.74,0.43,0.94,0.56,0.4
taokgame.csv,0.55,0.06,0.0,0.15,0.07,0.11,0.2,0.02,1.0,0.0,0.01,0.27,0.0,0.28,0.47,0.27,0.1,0.05,0.28,0.18
wgs-assembler.csv,0.0,1.0,0.77,0.15,0.25,0.31,0.2,0.05,0.34,0.89,0.09,0.31,0.54,0.47,0.43,0.62,0.05,0.55,0.33,0.27
