,gtad.csv,wgs-assembler.csv,nh3d.csv,jvcl.csv,kaffeine.csv,sarasvati.csv,blogentis.csv,m-m-m.csv,taokgame.csv,scen-connect.csv,htmlunit.csv,myfaces.csv,jaxlib.csv,anaxagora.csv,ipfire-wall.csv,jasperreports.csv,irplus.csv,smartgwt.csv,poormans.csv,free-evolution.csv
anaxagora.csv,72.0,4.0,90.0,14.0,0.0,22.0,5.0,0.0,4.0,61.0,6.0,57.0,49.0,0.0,5.0,133.0,0.0,2.0,10.0,3.0
blogentis.csv,21.0,7.0,0.0,9.0,0.0,21.0,0.0,0.0,2.0,43.0,14.0,15.0,7.0,3.0,7.0,62.0,0.0,0.0,32.0,17.0
free-evolution.csv,30.0,4.0,22.0,4.0,0.0,17.0,11.0,0.0,2.0,61.0,17.0,38.0,17.0,1.0,0.0,99.0,1.0,0.0,12.0,0.0
gtad.csv,0.0,1.0,355.0,1.0,0.0,1.0,2.0,60.0,91.0,23.0,0.0,1.0,49.0,5.0,0.0,1.0,2.0,1.0,0.0,1.0
htmlunit.csv,51.0,5.0,0.0,10.0,0.0,24.0,15.0,0.0,91.0,57.0,0.0,37.0,49.0,10.0,4.0,171.0,0.0,35.0,6.0,13.0
ipfire-wall.csv,6.0,0.0,0.0,1.0,0.0,9.0,3.0,0.0,91.0,61.0,5.0,2.0,3.0,3.0,0.0,12.0,1.0,11.0,4.0,7.0
irplus.csv,15.0,3.0,34.0,6.0,0.0,24.0,1.0,0.0,2.0,2.0,7.0,48.0,7.0,4.0,2.0,135.0,0.0,2.0,1.0,9.0
jasperreports.csv,1.0,0.0,355.0,158.0,0.0,14.0,17.0,0.0,91.0,38.0,3.0,15.0,49.0,128.0,0.0,0.0,0.0,0.0,1.0,2.0
jaxlib.csv,72.0,1.0,355.0,0.0,0.0,1.0,4.0,0.0,0.0,61.0,10.0,6.0,0.0,0.0,0.0,4.0,68.0,9.0,0.0,0.0
jvcl.csv,72.0,0.0,355.0,0.0,59.0,169.0,8.0,0.0,1.0,61.0,276.0,35.0,49.0,128.0,54.0,37.0,0.0,387.0,161.0,139.0
kaffeine.csv,50.0,5.0,0.0,10.0,0.0,5.0,8.0,0.0,8.0,59.0,5.0,0.0,23.0,16.0,8.0,133.0,11.0,3.0,2.0,16.0
m-m-m.csv,51.0,6.0,0.0,10.0,0.0,18.0,12.0,0.0,12.0,46.0,27.0,37.0,19.0,7.0,5.0,324.0,0.0,2.0,40.0,16.0
myfaces.csv,52.0,7.0,0.0,12.0,0.0,24.0,12.0,0.0,4.0,61.0,15.0,0.0,3.0,7.0,7.0,353.0,0.0,0.0,36.0,16.0
nh3d.csv,1.0,108.0,0.0,10.0,0.0,4.0,0.0,60.0,1.0,12.0,1.0,44.0,49.0,9.0,1.0,3.0,3.0,17.0,0.0,0.0
poormans.csv,8.0,5.0,0.0,11.0,0.0,6.0,2.0,0.0,1.0,11.0,3.0,6.0,49.0,8.0,12.0,117.0,0.0,0.0,0.0,1.0
sarasvati.csv,3.0,0.0,355.0,1.0,0.0,0.0,0.0,0.0,1.0,61.0,0.0,10.0,49.0,3.0,1.0,3.0,5.0,26.0,0.0,0.0
smartgwt.csv,17.0,7.0,355.0,9.0,1.0,13.0,10.0,0.0,8.0,33.0,23.0,41.0,20.0,4.0,4.0,122.0,3.0,0.0,11.0,0.0
taokgame.csv,6.0,1.0,355.0,0.0,0.0,9.0,1.0,0.0,0.0,61.0,5.0,9.0,49.0,16.0,2.0,5.0,6.0,0.0,1.0,1.0
wgs-assembler.csv,72.0,0.0,0.0,0.0,1.0,16.0,10.0,0.0,5.0,24.0,4.0,4.0,5.0,16.0,4.0,31.0,7.0,1.0,21.0,13.0
