,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,pcsx2.csv,xqilla.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
enlightenment.csv,0.78,0.25,0.19,0.98,0.81,0.04,0.11,0.73,0.93
ffigo.csv,0.79,0.15,0.15,0.68,0.7,0.01,0.03,0.99,0.78
ildjit.csv,0.86,0.97,0.16,0.41,0.86,0.17,0.0,0.0,1.0
jfreereport.csv,0.66,0.23,1.0,0.53,0.58,0.0,0.14,0.64,0.64
pcsx2.csv,0.76,0.33,0.21,0.61,0.99,0.1,0.0,0.81,0.68
psycle.csv,0.98,0.24,0.16,0.63,0.65,0.03,0.1,0.71,0.84
wikipediardware.csv,0.8,0.2,0.15,0.62,0.72,0.04,0.1,0.69,0.97
wxjs.csv,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
xqilla.csv,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
