,openwbem.csv,nova.csv,crisscross.csv,mb-unit.csv,ivataopenportal.csv,elynx.csv,cascading.csv,aten.csv,xcmetadataservicestoolkit.csv,lite.csv,codepurge.csv,olex2.csv,stajistics.csv,jfreechart.csv,elvishrayrenderer.csv,uwom.csv,gisgraphy.csv
cascading.csv,0.0,1.0,30.0,0.0,0.0,59.0,0.0,0.0,0.0,1.0,19.0,0.0,11.0,32.0,0.0,6.0,0.0
codepurge.csv,8.0,0.0,6.0,1.0,1.0,59.0,1.0,0.0,0.0,7.0,0.0,0.0,2.0,103.0,0.0,22.0,1.0
crisscross.csv,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,6.0,98.0,54.0,0.0,1.0,1.0
elvishrayrenderer.csv,0.0,17.0,17.0,2.0,0.0,13.0,0.0,0.0,1.0,12.0,18.0,2.0,6.0,89.0,0.0,38.0,1.0
gisgraphy.csv,7.0,17.0,120.0,2.0,0.0,59.0,0.0,0.0,1.0,3.0,9.0,4.0,3.0,103.0,0.0,39.0,0.0
ivataopenportal.csv,1.0,1.0,33.0,0.0,0.0,59.0,1.0,0.0,0.0,3.0,6.0,1.0,9.0,103.0,0.0,11.0,1.0
lite.csv,0.0,56.0,2.0,1.0,6.0,59.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,103.0,0.0,2.0,2.0
mb-unit.csv,0.0,1.0,3.0,0.0,2.0,7.0,2.0,0.0,0.0,1.0,14.0,3.0,8.0,82.0,0.0,3.0,0.0
nova.csv,10.0,0.0,21.0,0.0,0.0,10.0,0.0,0.0,0.0,3.0,4.0,2.0,9.0,37.0,2.0,21.0,0.0
olex2.csv,1.0,3.0,8.0,1.0,1.0,59.0,0.0,0.0,0.0,6.0,10.0,0.0,5.0,103.0,0.0,0.0,4.0
openwbem.csv,0.0,16.0,14.0,0.0,0.0,59.0,0.0,0.0,0.0,6.0,16.0,2.0,8.0,103.0,0.0,37.0,3.0
stajistics.csv,6.0,3.0,6.0,0.0,0.0,59.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,103.0,0.0,40.0,4.0
uwom.csv,9.0,12.0,15.0,0.0,0.0,11.0,0.0,0.0,1.0,7.0,12.0,2.0,10.0,103.0,0.0,0.0,1.0
xcmetadataservicestoolkit.csv,0.0,8.0,5.0,0.0,1.0,11.0,0.0,0.0,0.0,3.0,16.0,2.0,6.0,87.0,0.0,10.0,0.0
