,pclasses.csv,re2c.csv,thrust.csv,k3b.csv,clamav.csv,acdk.csv,kindb.csv
acdk.csv,0.13,0.1,0.19,0.34,0.34,0.98,0.43
clamav.csv,0.36,0.22,0.27,0.66,0.98,0.6,0.63
k3b.csv,0.25,0.26,0.34,0.99,0.53,0.56,0.91
kindb.csv,0.21,0.16,0.23,0.73,0.4,0.57,0.99
pclasses.csv,1.0,0.25,0.0,0.2,0.0,0.25,0.24
re2c.csv,0.18,1.0,0.24,0.45,0.32,0.16,0.33
thrust.csv,0.0,0.3,0.91,0.45,0.32,0.48,0.48
