,pclasses.csv,re2c.csv,thrust.csv,k3b.csv,clamav.csv,acdk.csv,kindb.csv
acdk.csv,0.8,0.5,0.73,0.77,0.78,0.56,0.75
clamav.csv,0.57,0.75,0.69,0.48,0.52,0.51,0.48
k3b.csv,0.55,0.44,0.47,0.46,0.41,0.41,0.36
kindb.csv,0.56,0.38,0.78,0.4,0.7,0.38,0.36
pclasses.csv,0.91,0.5,0.0,0.91,0.0,0.83,0.86
re2c.csv,0.91,0.83,0.88,0.67,0.91,0.98,0.88
thrust.csv,0.82,0.57,0.88,0.82,0.91,0.56,0.75
