,pclasses.csv,re2c.csv,thrust.csv,k3b.csv,clamav.csv,acdk.csv,kindb.csv
acdk.csv,1.0,7.0,2.0,0.0,1.0,0.0,1.0
clamav.csv,2.0,3.0,0.0,1.0,0.0,18.0,2.0
k3b.csv,0.0,0.0,3.0,0.0,8.0,25.0,1.0
kindb.csv,0.0,3.0,0.0,0.0,1.0,35.0,0.0
pclasses.csv,0.0,0.0,63.0,3.0,55.0,2.0,0.0
re2c.csv,7.0,0.0,1.0,0.0,0.0,3.0,1.0
thrust.csv,66.0,0.0,0.0,0.0,4.0,11.0,0.0
