,recall,precision,pf,wins
decidr.csv,0.96,0.41000000000000003,0.955,1
doomlegacy.csv,0.735,0.5,0.42,14
elmo.csv,0.185,0.44,0.22,4
enzo.csv,0.85,0.41,0.755,3
gpac.csv,0.885,0.39,0.76,2
img-browse-sort.csv,0.73,0.495,0.525,8
ktc.csv,0.5,0.645,0.235,19
neoengine.csv,0.635,0.565,0.45,15
nicepress.csv,0.815,0.485,0.625,6
open-ms.csv,0.42500000000000004,0.5,0.245,11
pcsx2.csv,0.595,0.49,0.42000000000000004,9
pi-qmc.csv,0.65,0.485,0.4,10
rosegarden.csv,0.725,0.545,0.46499999999999997,16
salasaga.csv,0.62,0.53,0.42000000000000004,13
sigil.csv,0.625,0.565,0.29000000000000004,17
skia.csv,0.42,0.625,0.16999999999999998,18
smarttag.csv,0.53,0.48,0.44499999999999995,5
sylpheed-claws.csv,0.965,0.41500000000000004,0.975,0
xemeiah.csv,0.735,0.525,0.495,12
zscreen.csv,0.8,0.48,0.595,7
