,nsis.csv,arsenal-1.csv,jbpm.csv,neodatis-odb.csv,mediate.csv,aztec.csv,mycila.csv,rodin-b-sharp.csv
arsenal-1.csv,0.67,0.58,0.54,0.57,0.44,0.86,0.71,0.57
aztec.csv,0.86,0.91,0.67,0.59,0.49,0.95,0.44,0.55
jbpm.csv,0.75,0.0,0.98,0.5,0.88,0.96,0.8,0.96
mediate.csv,0.93,0.88,0.85,0.95,0.46,0.67,0.86,0.74
mycila.csv,0.5,0.83,0.98,0.9,0.0,0.0,0.9,0.95
neodatis-odb.csv,0.6,0.62,0.77,0.76,0.51,0.5,0.77,0.66
nsis.csv,0.49,0.37,0.41,0.52,0.4,0.44,0.37,0.47
rodin-b-sharp.csv,0.72,0.0,0.99,0.67,0.73,0.58,0.75,0.68
