,nsis.csv,arsenal-1.csv,jbpm.csv,neodatis-odb.csv,mediate.csv,aztec.csv,mycila.csv,rodin-b-sharp.csv
arsenal-1.csv,0.03,0.96,0.63,0.35,0.41,0.04,0.1,0.39
aztec.csv,0.08,0.19,0.31,0.65,0.54,0.88,0.8,0.65
jbpm.csv,0.05,0.0,0.98,0.03,0.26,0.04,0.0,0.11
mediate.csv,0.16,0.11,0.25,0.24,1.0,0.04,0.0,0.23
mycila.csv,0.01,0.07,0.12,0.05,0.0,0.0,1.0,0.06
neodatis-odb.csv,0.78,0.41,0.38,0.97,0.62,0.58,0.2,0.43
nsis.csv,1.0,0.89,1.0,0.62,0.79,0.92,1.0,0.64
rodin-b-sharp.csv,0.35,0.0,0.33,0.0,0.33,0.46,0.1,1.0
