,nsis.csv,arsenal-1.csv,jbpm.csv,neodatis-odb.csv,mediate.csv,aztec.csv,mycila.csv,rodin-b-sharp.csv
arsenal-1.csv,0.97,0.04,0.46,0.72,0.69,0.96,0.98,0.68
aztec.csv,0.92,0.84,0.94,0.75,0.81,0.12,0.81,0.76
jbpm.csv,0.95,1.0,0.02,0.97,0.88,0.96,1.01,0.89
mediate.csv,0.85,0.9,0.78,0.77,0.0,1.03,1.01,0.82
mycila.csv,1.0,0.93,0.89,0.95,1.0,1.0,0.0,0.94
neodatis-odb.csv,0.48,0.95,0.78,0.03,0.58,0.91,0.84,0.77
nsis.csv,0.14,0.88,0.97,0.67,0.83,0.97,0.98,0.84
rodin-b-sharp.csv,0.71,1.0,0.69,1.0,0.8,0.79,0.9,0.0
