,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv
bochs.csv,0.77,0.81,0.97,0.84,0.94,0.85,0.69,0.77,0.9
bzbyte.csv,0.89,0.87,0.74,0.84,0.85,0.92,0.97,0.98,0.67
encog-java.csv,0.93,0.23,0.77,0.04,0.97,0.77,0.29,0.58,0.65
galaxium.csv,0.43,0.49,0.37,0.27,0.17,0.77,0.97,0.26,0.21
h2database.csv,0.8,0.91,0.06,0.17,0.03,0.31,0.26,0.21,0.16
haphazard.csv,0.07,0.15,0.11,0.41,0.4,0.92,0.11,0.09,0.33
jaql.csv,0.82,0.75,0.37,0.98,0.88,0.62,0.77,0.51,0.45
raven-monitoring.csv,0.25,0.49,0.94,0.4,0.36,0.69,0.51,0.54,0.55
v8.csv,0.57,0.51,0.46,0.55,0.91,0.46,0.74,0.51,1.0
