,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,projecteqemu.csv,kftpgrabber.csv
boost.csv,0.62,0.43,0.45,0.63,0.69,0.95,0.81,0.7
etics.csv,1.0,0.5,0.5,0.53,0.5,0.52,0.5,0.7
genecys.csv,1.0,0.88,0.5,0.97,1.0,0.95,0.83,1.0
kftpgrabber.csv,0.46,0.17,0.35,0.26,0.34,0.36,0.5,0.97
kvs.csv,0.38,0.06,0.95,0.28,0.35,0.26,0.58,0.37
mcore3d.csv,0.54,0.97,0.7,0.59,0.63,0.59,0.64,0.97
ogrehg.csv,0.54,0.32,0.3,0.98,0.65,0.34,0.75,0.5
projecteqemu.csv,0.54,0.28,0.25,0.33,0.48,0.34,0.92,0.53
