,openwbem.csv,nova.csv,crisscross.csv,mb-unit.csv,mvdsv.csv,ivataopenportal.csv,iaml.csv,cubefs.csv,elynx.csv,xcmetadataservicestoolkit.csv
crisscross.csv,0.92,0.98,0.24,0.86,1.0,0.61,0.56,0.0,0.98,1.0
cubefs.csv,0.2,1.0,1.0,0.36,0.79,0.67,0.64,0.35,0.22,0.27
iaml.csv,0.36,0.36,0.55,0.24,0.51,0.3,0.32,0.18,0.53,0.67
ivataopenportal.csv,0.68,1.0,0.81,0.74,0.87,0.3,0.85,1.0,0.56,0.8
mb-unit.csv,0.99,0.0,0.73,0.49,1.0,0.97,0.42,0.06,0.86,0.73
mvdsv.csv,0.02,0.32,0.0,0.05,0.05,0.01,0.08,0.06,0.07,0.0
nova.csv,0.66,0.25,0.56,0.39,0.84,0.3,0.41,0.29,0.8,0.27
openwbem.csv,0.26,0.09,0.2,0.34,0.35,0.6,0.12,0.44,0.47,0.27
xcmetadataservicestoolkit.csv,0.51,1.0,0.89,0.49,0.98,0.74,0.95,0.09,0.98,0.33
