,openwbem.csv,nova.csv,crisscross.csv,mb-unit.csv,mvdsv.csv,ivataopenportal.csv,iaml.csv,cubefs.csv,elynx.csv,xcmetadataservicestoolkit.csv
crisscross.csv,0.51,0.38,0.55,0.82,0.16,0.57,0.54,0.1,0.03,0.72
cubefs.csv,0.26,0.37,0.3,0.68,0.07,0.62,0.62,0.77,0.0,0.71
iaml.csv,0.46,0.19,0.31,0.38,0.27,0.5,0.7,0.31,0.06,0.61
ivataopenportal.csv,0.53,0.37,0.34,0.85,0.18,0.74,0.65,0.8,0.0,0.75
mb-unit.csv,0.53,0.0,0.26,0.79,0.16,0.68,0.39,0.28,0.04,0.8
mvdsv.csv,0.07,0.26,0.0,0.12,0.8,0.02,0.11,0.14,0.0,0.3
nova.csv,0.46,0.7,0.27,0.66,0.13,0.42,0.51,0.5,0.04,0.46
openwbem.csv,0.56,0.3,0.36,0.62,0.25,0.56,0.35,0.7,0.07,0.65
xcmetadataservicestoolkit.csv,0.43,0.37,0.21,0.7,0.16,0.56,0.69,0.48,0.03,0.82
