,openwbem.csv,nova.csv,crisscross.csv,mb-unit.csv,mvdsv.csv,ivataopenportal.csv,iaml.csv,cubefs.csv,elynx.csv,xcmetadataservicestoolkit.csv
crisscross.csv,198.0,1824.0,98.5,99.0,659.5,99.0,99.0,32.5,2947.0,194.0
cubefs.csv,196.5,1824.0,98.5,99.0,475.5,99.0,99.0,194.0,789.5,191.0
iaml.csv,198.0,1022.5,98.5,198.0,273.5,99.0,193.0,98.5,1565.5,89.5
ivataopenportal.csv,198.0,1824.0,98.5,99.0,467.5,99.0,99.0,197.0,1945.5,194.0
mb-unit.csv,198.0,0.0,98.5,297.0,659.5,99.0,98.5,95.5,2437.5,191.0
mvdsv.csv,178.0,955.0,0.0,98.5,273.5,63.0,98.5,98.5,94.0,86.5
nova.csv,98.5,344.0,1009.0,99.0,2339.5,99.0,99.0,194.0,2355.0,194.0
openwbem.csv,98.5,115.0,83.5,297.0,1296.5,99.0,96.5,98.5,1256.5,190.0
xcmetadataservicestoolkit.csv,99.0,1824.0,193.0,99.0,659.5,99.0,99.0,98.5,2998.5,194.0
