,apolloplayer.csv,utgb.csv,pcgen.csv,emulemorph.csv,continuum-ide.csv,azureus.csv,stemkit.csv,factor.csv,columba.csv
apolloplayer.csv,0.47,0.13,0.0,0.0,0.63,0.0,0.0,0.25,0.0
azureus.csv,0.0,0.0,0.74,0.6,0.0,0.46,0.0,0.0,0.0
columba.csv,0.3,0.6,0.0,0.0,0.36,0.0,0.0,0.4,0.61
continuum-ide.csv,0.0,0.0,0.0,0.0,0.89,0.0,0.2,0.25,0.0
emulemorph.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
factor.csv,0.62,0.45,0.0,0.0,0.51,0.0,0.5,0.92,0.0
pcgen.csv,0.0,0.0,0.66,0.37,0.0,0.06,0.0,0.0,0.09
stemkit.csv,0.54,0.24,0.0,0.0,0.07,0.0,0.38,0.61,0.0
utgb.csv,0.58,0.82,0.0,0.0,0.0,0.0,0.37,0.09,0.0
