,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,cataclysmos.csv,fontforge.csv,jcl.csv,quantlib.csv
chipster.csv,0.0,0.45,0.38,0.04,0.98,0.56,0.0,0.04,0.14,0.0
fontforge.csv,0.93,0.9,0.93,1.0,1.0,0.71,1.0,0.75,1.0,0.96
hatari.csv,0.66,0.77,0.69,0.76,0.87,0.61,1.0,0.88,0.86,0.29
jcl.csv,0.85,0.52,0.66,0.4,0.69,0.48,1.0,0.67,0.43,0.62
ltp.csv,0.24,0.71,0.86,0.8,0.78,0.77,0.0,0.96,0.79,0.75
net-snmp.csv,0.63,0.55,0.41,0.44,0.6,0.5,1.0,0.92,0.21,0.25
opde.csv,1.0,0.42,1.0,0.6,1.0,0.61,1.0,0.83,0.64,0.29
powerfolder-.csv,0.71,0.74,0.48,0.92,0.89,0.26,1.0,0.12,0.57,0.42
quantlib.csv,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.62
