,f1,g,recall,precision,pf,wins
echongl.csv,0.355,0.48,0.485,0.325,0.235,3
emite.csv,0.29000000000000004,0.445,0.41000000000000003,0.395,0.16999999999999998,1
geogebra.csv,0.405,0.52,0.49,0.45,0.225,8
hibernate.csv,0.45499999999999996,0.58,0.735,0.4,0.325,10
httpcontentparser.csv,0.375,0.545,0.625,0.275,0.41500000000000004,2
megameknet.csv,0.37,0.59,0.59,0.315,0.33999999999999997,6
myfaces.csv,0.475,0.6,0.59,0.44,0.2,11
ns-3.csv,0.4,0.545,0.67,0.365,0.485,4
ondex.csv,0.385,0.47,0.42500000000000004,0.435,0.16,7
pixel-commandos.csv,0.21,0.2,0.16999999999999998,0.295,0.10500000000000001,0
rsyslog.csv,0.41000000000000003,0.635,0.69,0.30500000000000005,0.37,9
wow-qrsk.csv,0.355,0.44999999999999996,0.405,0.435,0.13,5
