,brlcad.csv,ogre.csv,autat.csv,mimosa.csv,google-web-toolkit.csv,ftm.csv,jcache.csv
autat.csv,0.1,0.1,1.0,0.15,0.31,0.4,0.18
brlcad.csv,0.78,0.7,0.41,0.19,0.52,0.47,0.25
ftm.csv,0.24,0.11,0.36,0.48,0.36,0.93,0.57
google-web-toolkit.csv,0.3,0.13,0.35,0.44,0.98,0.46,0.73
jcache.csv,0.46,0.57,0.63,0.77,0.55,0.21,0.95
mimosa.csv,0.51,0.0,0.5,0.99,0.61,0.59,0.75
ogre.csv,0.0,1.0,0.0,0.0,0.21,0.27,0.0
