,brlcad.csv,ogre.csv,autat.csv,mimosa.csv,google-web-toolkit.csv,ftm.csv,jcache.csv
autat.csv,0.08,0.9,1.0,0.26,0.62,0.61,0.5
brlcad.csv,0.89,0.99,0.13,0.23,0.57,0.41,0.64
ftm.csv,0.24,1.0,0.5,0.47,0.67,0.98,0.75
google-web-toolkit.csv,0.28,0.93,0.24,0.46,1.0,0.47,0.8
jcache.csv,0.27,0.99,0.22,0.7,0.59,0.61,1.0
mimosa.csv,0.28,0.98,0.2,0.95,0.62,0.5,0.68
ogre.csv,0.25,1.0,0.19,0.48,0.59,0.47,0.45
