,campsoft.csv,jahshaka.csv,jmoney.csv,sblim.csv,swtfox.csv,calcubetimer.csv,freedom-erp.csv,elynx.csv,tart.csv,reaper3d.csv
calcubetimer.csv,59.0,2.0,4.0,24.0,0.0,0.0,0.0,59.0,21.0,23.0
freedom-erp.csv,104.0,0.0,0.0,105.0,11.0,0.0,0.0,59.0,93.0,107.0
jahshaka.csv,104.0,1.0,0.0,0.0,0.0,0.0,3.0,59.0,21.0,12.0
jmoney.csv,104.0,5.0,0.0,14.0,0.0,0.0,0.0,59.0,93.0,17.0
reaper3d.csv,104.0,0.0,14.0,0.0,104.0,0.0,4.0,59.0,1.0,0.0
sblim.csv,104.0,59.0,60.0,0.0,104.0,0.0,166.0,59.0,93.0,107.0
swtfox.csv,39.0,4.0,15.0,0.0,0.0,0.0,1.0,16.0,6.0,16.0
tart.csv,104.0,59.0,0.0,0.0,104.0,0.0,166.0,59.0,0.0,11.0
