,campsoft.csv,jahshaka.csv,jmoney.csv,sblim.csv,swtfox.csv,calcubetimer.csv,freedom-erp.csv,elynx.csv,tart.csv,reaper3d.csv
calcubetimer.csv,0.01,0.35,0.5,0.16,0.33,1.0,0.6,0.0,0.05,0.11
freedom-erp.csv,0.0,1.0,0.67,0.0,0.07,1.0,0.96,0.0,0.0,0.0
jahshaka.csv,0.0,0.92,1.0,0.32,0.4,1.0,0.55,0.0,0.04,0.08
jmoney.csv,0.0,0.18,0.91,0.06,0.25,1.0,0.7,0.0,0.0,0.04
reaper3d.csv,0.0,1.0,0.15,0.31,0.0,1.0,0.7,0.0,0.33,1.0
sblim.csv,0.0,0.0,0.0,0.95,0.0,1.0,0.0,0.0,0.0,0.0
swtfox.csv,0.02,0.21,0.18,0.32,1.0,0.91,0.5,0.02,0.06,0.06
tart.csv,0.0,0.0,0.67,1.0,0.0,1.0,0.0,0.0,1.0,0.08
