,campsoft.csv,jahshaka.csv,jmoney.csv,sblim.csv,swtfox.csv,calcubetimer.csv,freedom-erp.csv,elynx.csv,tart.csv,reaper3d.csv
calcubetimer.csv,0.75,0.31,0.46,0.43,0.89,0.0,0.91,0.41,0.58,0.4
freedom-erp.csv,0.0,0.0,0.02,0.01,0.22,0.0,0.06,0.02,0.02,0.04
jahshaka.csv,0.13,0.02,0.0,0.15,0.28,0.0,0.07,0.22,0.28,0.47
jmoney.csv,0.41,0.29,0.05,0.18,0.65,0.0,0.56,0.14,0.24,0.22
reaper3d.csv,0.35,0.0,0.41,0.4,0.05,0.0,0.09,0.0,0.02,0.0
sblim.csv,0.05,0.02,0.12,0.01,0.02,0.0,0.03,0.03,0.04,0.01
swtfox.csv,0.53,0.63,0.66,0.49,0.0,0.25,0.16,0.83,0.65,0.62
tart.csv,0.0,0.0,0.05,0.0,0.02,0.0,0.0,0.02,0.0,0.11
