,campsoft.csv,jahshaka.csv,jmoney.csv,sblim.csv,swtfox.csv,calcubetimer.csv,freedom-erp.csv,elynx.csv,tart.csv,reaper3d.csv
calcubetimer.csv,0.34,0.52,0.34,0.58,0.38,0.43,0.3,0.46,0.4,0.4
freedom-erp.csv,0.0,0.0,0.67,0.0,0.93,0.65,0.4,0.0,0.5,0.75
jahshaka.csv,0.93,0.83,0.75,0.68,0.57,0.79,0.91,0.69,0.62,0.61
jmoney.csv,0.58,0.76,0.45,0.94,0.46,0.47,0.33,0.88,0.95,0.78
reaper3d.csv,0.72,0.0,0.9,0.65,0.67,0.86,0.95,0.0,0.67,0.88
sblim.csv,0.8,0.0,0.8,0.86,0.0,0.75,0.5,0.5,0.75,0.0
swtfox.csv,0.48,0.62,0.58,0.58,0.71,0.91,0.95,0.42,0.42,0.58
tart.csv,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.75,0.92
