,ns-3.csv,novembre.csv,open-beos.csv,cornerstone.csv,planeshift.csv,sbml.csv,frogatto.csv,ardour.csv
ardour.csv,0.69,0.62,0.62,0.58,0.61,0.54,0.5,0.06
cornerstone.csv,0.68,0.74,0.66,0.03,0.71,0.6,0.43,0.58
frogatto.csv,0.63,0.61,0.56,0.66,0.63,0.69,0.03,0.74
novembre.csv,0.88,0.0,0.77,0.74,0.74,0.67,0.61,0.61
ns-3.csv,0.03,0.82,0.66,0.61,0.67,0.62,0.43,0.74
open-beos.csv,0.67,0.62,0.07,0.74,0.56,0.67,0.77,0.62
planeshift.csv,0.57,0.9,0.61,0.74,0.01,0.44,0.47,0.82
sbml.csv,0.63,0.8,0.56,0.55,0.63,0.06,0.49,0.61
