,ns-3.csv,novembre.csv,open-beos.csv,cornerstone.csv,planeshift.csv,sbml.csv,frogatto.csv,ardour.csv
ardour.csv,0.38,0.58,0.45,0.51,0.51,0.52,0.6,0.95
cornerstone.csv,0.56,0.51,0.42,0.98,0.54,0.56,0.69,0.66
frogatto.csv,0.55,0.7,0.64,0.61,0.68,0.62,0.98,0.6
novembre.csv,0.16,1.0,0.28,0.31,0.31,0.42,0.44,0.45
ns-3.csv,0.99,0.5,0.58,0.58,0.64,0.52,0.66,0.61
open-beos.csv,0.47,0.5,0.94,0.45,0.58,0.48,0.32,0.57
planeshift.csv,0.58,0.38,0.64,0.57,0.99,0.71,0.67,0.51
sbml.csv,0.57,0.53,0.63,0.66,0.68,0.95,0.66,0.66
