,ns-3.csv,novembre.csv,open-beos.csv,cornerstone.csv,planeshift.csv,sbml.csv,frogatto.csv,ardour.csv
ardour.csv,0.59,0.46,0.68,0.53,0.48,0.47,0.4,0.46
cornerstone.csv,0.49,0.45,0.72,0.45,0.48,0.53,0.49,0.41
frogatto.csv,0.51,0.32,0.42,0.38,0.34,0.41,0.49,0.36
novembre.csv,0.96,0.67,0.97,0.83,0.7,0.62,0.56,0.59
ns-3.csv,0.49,0.4,0.42,0.42,0.34,0.54,0.39,0.37
open-beos.csv,0.55,0.5,0.6,0.49,0.48,0.57,0.63,0.45
planeshift.csv,0.46,0.36,0.4,0.34,0.38,0.42,0.4,0.37
sbml.csv,0.42,0.34,0.4,0.4,0.33,0.4,0.39,0.38
