,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.41,0.02,0.38,0.29,0.9,0.43
chaperon.csv,0.38,0.35,0.38,0.98,0.35,0.54
mule.csv,0.69,0.02,0.26,0.29,0.51,0.63
nunit.csv,0.46,0.68,0.28,0.52,0.34,0.71
springside.csv,0.64,0.78,0.41,0.65,0.58,0.69
swtfox.csv,0.35,0.53,0.65,0.73,0.24,0.51
