,campsoft.csv,sevenupdate.csv,extprosys.csv,cleartk.csv,opennms.csv,intact.csv,rohxel.csv,japano.csv,encog-cs.csv,lockss.csv,officefloor.csv,roolo.csv,ofbiz.csv,ibatisdb.csv,web-cat.csv
cleartk.csv,44.0,0.0,2.0,0.0,5.0,1.0,1.0,0.0,13.0,9.0,88.0,0.0,2.0,41.0,1.0
encog-cs.csv,66.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,321.0,0.0,2.0,16.0,1.0
extprosys.csv,70.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,16.0,4.0,225.0,0.0,2.0,17.0,1.0
ibatisdb.csv,104.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,24.0,21.0,0.0,2.0,0.0,49.0
intact.csv,104.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,5.0,7.0,5.0
japano.csv,49.0,0.0,2.0,1.0,0.0,7.0,0.0,0.0,2.0,4.0,323.0,0.0,12.0,17.0,1.0
lockss.csv,11.0,0.0,186.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,400.0,0.0,4.0,14.0,49.0
ofbiz.csv,104.0,0.0,1.0,0.0,4.0,10.0,0.0,0.0,3.0,1.0,28.0,2.0,0.0,9.0,3.0
officefloor.csv,104.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,22.0,6.0,0.0,0.0,13.0,17.0,1.0
opennms.csv,10.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,106.0,0.0,0.0,8.0,0.0
rohxel.csv,77.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,4.0,281.0,0.0,1.0,17.0,1.0
roolo.csv,33.0,0.0,2.0,0.0,7.0,5.0,0.0,0.0,2.0,1.0,238.0,0.0,4.0,13.0,4.0
sevenupdate.csv,72.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,16.0,5.0,323.0,0.0,2.0,17.0,1.0
web-cat.csv,104.0,0.0,2.0,1.0,13.0,6.0,0.0,0.0,0.0,4.0,280.0,0.0,2.0,7.0,0.0
