,kmatplot.csv,firebird.csv,popeye-chess.csv,cities3d.csv,mscore.csv,openmalaria.csv,riff-evolve.csv
cities3d.csv,0.19,0.52,0.37,0.97,0.57,0.33,0.46
firebird.csv,0.2,0.97,0.47,0.13,0.75,0.54,0.64
kmatplot.csv,1.0,0.61,0.44,0.42,0.67,1.0,0.53
mscore.csv,0.2,0.65,0.6,0.2,1.0,0.62,0.53
openmalaria.csv,0.25,0.59,0.79,0.1,0.69,1.0,0.55
popeye-chess.csv,0.17,0.61,0.94,0.12,0.78,0.64,0.54
riff-evolve.csv,0.31,0.62,0.76,0.13,0.73,0.68,0.97
