,kmatplot.csv,firebird.csv,popeye-chess.csv,cities3d.csv,mscore.csv,openmalaria.csv,riff-evolve.csv
cities3d.csv,0.87,0.66,0.84,0.0,0.48,0.63,0.58
firebird.csv,0.58,0.04,0.64,0.37,0.22,0.31,0.31
kmatplot.csv,0.0,0.2,0.2,0.06,0.18,0.0,0.32
mscore.csv,0.54,0.26,0.39,0.24,0.0,0.27,0.66
openmalaria.csv,0.57,0.52,0.14,0.63,0.52,0.0,0.48
popeye-chess.csv,0.94,0.45,0.05,0.45,0.21,0.31,0.6
riff-evolve.csv,0.45,0.38,0.11,0.48,0.28,0.22,0.03
