,kmatplot.csv,firebird.csv,popeye-chess.csv,cities3d.csv,mscore.csv,openmalaria.csv,riff-evolve.csv
cities3d.csv,0.3,0.58,0.47,0.96,0.49,0.36,0.48
firebird.csv,0.31,0.97,0.57,0.21,0.57,0.49,0.6
kmatplot.csv,1.0,0.39,0.27,0.44,0.36,0.17,0.44
mscore.csv,0.3,0.53,0.67,0.31,0.99,0.58,0.62
openmalaria.csv,0.38,0.64,0.72,0.17,0.73,0.99,0.57
popeye-chess.csv,0.29,0.62,0.93,0.21,0.61,0.67,0.61
riff-evolve.csv,0.46,0.6,0.57,0.22,0.61,0.61,0.97
