,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,cortex-vfx.csv,wikipediardware.csv
cortex-vfx.csv,0.13,0.21,0.21,0.22,0.24,0.22,0.18,0.01,0.0
empserver.csv,0.21,0.53,0.52,0.44,0.03,0.43,0.33,0.45,0.29
enlightenment.csv,0.39,0.42,0.66,0.02,0.33,0.31,0.59,0.39,0.5
ildjit.csv,0.09,0.02,0.13,0.07,0.06,0.02,0.11,0.2,0.21
jfreereport.csv,0.86,0.62,0.0,0.68,0.64,0.75,0.6,0.54,0.86
lufa-lib.csv,0.36,0.3,0.36,0.36,0.09,0.49,0.01,0.16,0.14
pcsx2.csv,0.09,0.91,0.28,0.54,0.67,0.0,0.78,0.38,0.64
psycle.csv,0.01,0.52,0.78,0.8,0.61,0.61,0.76,0.44,0.64
wikipediardware.csv,0.57,0.64,0.89,0.8,0.85,0.77,0.87,0.63,0.0
