,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,cortex-vfx.csv,wikipediardware.csv
cortex-vfx.csv,0.8,0.75,0.69,0.69,0.79,0.72,0.78,0.12,0.84
empserver.csv,0.68,0.84,0.61,0.63,0.03,0.6,0.51,0.51,0.55
enlightenment.csv,0.66,0.9,0.72,0.03,0.62,0.52,0.68,0.6,0.62
ildjit.csv,0.88,0.04,0.91,0.94,0.97,0.92,0.86,0.92,1.0
jfreereport.csv,0.94,0.74,0.08,0.79,0.76,0.93,0.72,0.8,0.88
lufa-lib.csv,0.7,0.82,0.59,0.69,0.67,0.65,0.02,0.73,0.57
pcsx2.csv,0.76,0.97,0.59,0.62,0.76,0.02,0.79,0.7,0.78
psycle.csv,0.05,0.83,0.79,0.81,0.69,0.64,0.81,0.64,0.71
wikipediardware.csv,0.63,0.73,0.9,0.81,0.91,0.81,0.89,0.63,0.03
