,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.44,0.54,0.29,0.22,0.05,0.33,0.69
encog-java.csv,0.0,0.03,0.54,0.01,0.0,0.56,0.08
h2database.csv,0.09,0.0,0.17,0.1,0.04,0.21,0.38
haphazard.csv,0.07,0.04,0.19,0.18,0.73,0.0,0.38
jaql.csv,0.37,0.29,0.62,0.01,0.9,0.5,0.08
raven-monitoring.csv,0.2,0.28,0.02,0.16,0.39,0.38,0.38
v8.csv,0.52,0.75,1.0,0.89,0.93,0.88,0.0
